,ID,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,FUGA,FUGA_COD,CIUDAD_COD,log_RENTA,log_MONTO,RATIO_DEUDA,IS_SANTIAGO,IS_ARICA,IS_CONCEPCION,IS_COD_OFI_27,IS_COD_OFI_31,IS_COD_OFI_55,IS_COD_OFI_90,IS_COD_OFI_138,IS_COD_COM_1,IS_COD_COM_88,IS_COD_COM_89,IS_COD_COM_90,IS_COD_COM_119,IS_COD_COM_226,IS_MONTO_8M,SEGURO_NO,SEGURO_SI,GENERO_F,GENERO_M,NIV_EDUC_COD_COL,NIV_EDUC_COD_UNV,E_CIVIL_COD_CAS,E_CIVIL_COD_SOL
788,789,481970,53.0,UNV,CAS,10,5.0,IQUIQUE,0,0,338851,0,1221,0,3157,3,8000000,NO FUGA,0,IQUIQUE,13.085639225247588,15.894952224644102,0.10173425139086903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
789,790,886832,55.0,TEC,CAS,103,93.0,SANTIAGO,0,54942,0,0,12,19069,66,3,3400000,FUGA,1,SANTIAGO,13.695411968481183,15.039286283703994,0.011934938877133114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
790,791,3291947,40.0,UNV,CAS,54,91.0,SANTIAGO,0,59517,0,8792,31,5762,0,2,1800000,FUGA,1,SANTIAGO,15.006990044785569,14.403297778421795,0.0032157695300510177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
791,792,2821667,42.0,MED,SOL,83,92.0,SANTIAGO,18172,398082,0,205338,573,21487,26726,1,8000000,NO FUGA,0,SANTIAGO,14.852838757415114,15.894952224644102,0.03394037233005474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
792,793,5178340,44.0,UNV,CAS,90,82.0,SANTIAGO,0,427023,0,24084,0,0,0,1,2000000,FUGA,1,SANTIAGO,15.45999529266792,14.508658238524095,0.012444914779639807,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
793,794,21793,55.0,UNV,CAS,55,90.0,SANTIAGO,0,770015,0,14581,188,0,10,1,500000,FUGA,1,SANTIAGO,9.989389981536831,13.122365377402328,5.144476273508531,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
795,796,52522,58.0,MED,SOL,120,89.0,SANTIAGO,0,6186,0,0,6,0,0,1,8000000,NO FUGA,0,SANTIAGO,10.86900644788211,15.894952224644102,0.016844641973159546,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
797,798,225434,46.0,UNV,CAS,31,119.0,SANTIAGO,0,180571,39242,229612,259,0,6515,2,2100000,FUGA,1,SANTIAGO,12.325787148036305,14.557448378884015,0.2890931650568618,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
798,799,640375,41.0,MED,SEP,27,226.0,CONCEPCION,367586,588384,0,342718,417,420,191,2,3500000,FUGA,1,CONCEPCION,13.369810782825294,15.068273812173887,0.28994551183737205,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
799,800,437952,37.0,MED,SOL,90,105.0,SANTIAGO,0,334670,0,11996,0,0,58,0,1700000,NO FUGA,0,SANTIAGO,12.989866877664817,14.346139397261565,0.11309947861213752,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
800,801,377787,35.0,TEC,CAS,90,115.0,SANTIAGO,0,170924,0,0,0,1585,0,0,1900000,NO FUGA,0,SANTIAGO,12.842088470707617,14.45736497045232,0.0652332814900611,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
801,802,62859,41.0,MED,CAS,55,90.0,SANTIAGO,0,0,0,14433,481,1070,376,2,4100000,FUGA,1,SANTIAGO,11.04866531035156,15.226497775576945,0.03718299232068143,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
802,803,4770084,43.0,UNV,CAS,40,80.0,SANTIAGO,0,603197,0,2436112,147,19128,2960,2,4700000,FUGA,1,SANTIAGO,15.377874682412253,15.363073279446223,0.0916888615438578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
803,804,406723,47.0,UNV,CAS,103,93.0,SANTIAGO,0,108584,0,0,203,0,0,2,1400000,FUGA,1,SANTIAGO,12.915890101710632,14.151983508870947,0.038210631946417724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
804,805,93787,55.0,TEC,SOL,27,226.0,CONCEPCION,0,371999,0,171019,462,0,112,3,1500000,FUGA,1,CONCEPCION,11.448792195040626,14.220976332738882,0.8280054043432763,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
805,806,526855,52.0,UNV,SOL,57,112.0,SANTIAGO,0,115904,0,49648,329,1493,0,2,1600000,FUGA,1,SANTIAGO,13.174682545403558,14.285514812209815,0.045383861376876534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
806,807,387772,43.0,UNV,CAS,132,105.0,SANTIAGO,0,200237,0,65201,742,410,154,1,1500000,FUGA,1,SANTIAGO,12.868175395849581,14.220976332738882,0.09827019117272152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
807,808,397914,44.0,TEC,CAS,138,1.0,ARICA,0,357321,0,445019,212,0,1016,2,1100000,FUGA,1,ARICA,12.89399369361852,13.910821646859095,0.28849342176593795,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
808,809,27005,44.0,MED,SOL,12,13.0,CALAMA,0,0,0,0,268,0,41804,1,8000000,NO FUGA,0,CALAMA,10.203814342520987,15.894952224644102,0.22256724945115985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
809,810,185804,51.0,TEC,CAS,138,1.0,ARICA,518756,201281,0,217979,879,0,22,2,4600000,FUGA,1,ARICA,12.13245301565641,15.341567078850604,0.7218958841421221,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
810,811,275250,49.0,UNV,CAS,83,93.0,SANTIAGO,0,232110,0,325133,2009,0,410,2,750000,FUGA,1,SANTIAGO,12.52543868763918,13.527829818844937,0.2904699623718697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
811,812,279260,29.0,UNV,CAS,14,22.0,COPIAPO,0,207116,0,5473,4,0,53,1,3800000,NO FUGA,0,COPIAPO,12.539902107382133,15.150511887854474,0.10878085961878843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
812,813,477916,40.0,UNV,CAS,10,5.0,IQUIQUE,0,0,0,602367,0,14456,643,0,8000000,NO FUGA,0,IQUIQUE,13.07719235622903,15.894952224644102,0.1845712874826778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
813,814,59325,45.0,UNV,CAS,55,90.0,SANTIAGO,0,0,0,18535,4,0,0,1,2200000,FUGA,1,SANTIAGO,10.990802937461941,14.603968372873895,0.04464511468304136,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
814,815,4218551,41.0,TEC,SOL,84,100.0,SANTIAGO,0,113330,0,0,12,0,0,1,2200000,NO FUGA,0,SANTIAGO,15.25500249916824,14.603968372873895,0.003838250892986038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
815,816,893729,44.0,UNV,CAS,17,103.0,SANTIAGO,430497,9701,0,303181,4298,10014,142,3,700000,FUGA,1,SANTIAGO,13.703158995117594,13.45883704259595,0.12113515394487591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
816,817,483940,37.0,UNV,CAS,27,226.0,CONCEPCION,0,6667,0,10196,229,14421,606,2,1800000,NO FUGA,0,CONCEPCION,13.089718277441813,14.403297778421795,0.00948169489724228,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
817,818,473712,47.0,MED,CAS,45,88.0,SANTIAGO,0,344594,0,0,0,0,30,1,8000000,FUGA,1,SANTIAGO,13.068356932064937,15.894952224644102,0.10392842667515886,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
818,819,549778,49.0,MED,CAS,121,87.0,SANTIAGO,1686529,84101,0,0,1333,65791,9,1,5000000,NO FUGA,0,SANTIAGO,13.217271658276278,15.424948670398354,0.47753404880827216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
819,820,45024,59.0,MED,SOL,88,71.0,VLLA ALEMANA,0,206399,0,0,1803,0,19,1,5000000,NO FUGA,0,VLLA ALEMANA,10.714973170044157,15.424948670398354,0.6606698649609097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
820,821,308035,44.0,MED,CAS,53,103.0,SANTIAGO,0,129294,0,0,210,4320,407,1,1000000,NO FUGA,0,SANTIAGO,12.637971938242295,13.815511557963774,0.062252666093138766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
821,822,345332,32.0,TEC,SOL,17,106.0,SANTIAGO,0,5941,0,787509,92,24521,1943,1,6200000,NO FUGA,0,SANTIAGO,12.752264447882025,15.64006001130563,0.3392209732745797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
822,823,259934,46.0,MED,CAS,138,1.0,ARICA,0,17569,0,20177,163,0,216,1,1900000,FUGA,1,ARICA,12.468186878742456,14.45736497045232,0.0209536706570569,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
823,824,627607,46.0,MED,CAS,31,119.0,SANTIAGO,2312178,557056,0,1465684,1079,0,3577,2,1300000,FUGA,1,SANTIAGO,13.349671046732366,14.077875591662238,0.9877826182854648,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
824,825,683160,48.0,TEC,SOL,138,1.0,ARICA,0,50717,0,78265,193,0,1593,2,2500000,FUGA,1,ARICA,13.434485835517993,14.731801689838349,0.02734540329393658,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
825,826,44605,40.0,UNV,CAS,90,85.0,SANTIAGO,0,726684,0,0,512,0,814,3,6000000,FUGA,1,SANTIAGO,10.705623658107903,15.607270193858982,2.331612407321409,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
826,827,277963,30.0,UNV,SOL,27,226.0,CONCEPCION,0,12948,0,110873,0,0,14,1,1900000,FUGA,1,CONCEPCION,12.535246887884513,14.45736497045232,0.06364464746335714,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
827,828,670313,48.0,MED,CAS,37,104.0,SANTIAGO,247266,0,0,56695,717,0,652,1,2100000,FUGA,1,SANTIAGO,13.415501538298308,14.557448378884015,0.06507215925353421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
828,829,612074,38.0,UNV,SOL,67,193.0,CHILLAN,433596,140560,0,0,865,3345,0,1,3100000,NO FUGA,0,CHILLAN,13.324610103005554,14.946912992035967,0.1349899802031407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
829,830,1900351,51.0,TEC,CAS,138,1.0,ARICA,0,12874,0,0,4,9751,3967,2,8000000,FUGA,1,ARICA,14.457549690135464,15.894952224644102,0.0019994050723110774,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0
830,831,60289,50.0,UNV,SOL,138,1.0,ARICA,0,7381,0,242689,167,21204,88,1,2200000,FUGA,1,ARICA,11.006921531483451,14.603968372873895,0.6434009520808107,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
831,832,657298,47.0,MED,CAS,138,1.0,ARICA,0,527,0,0,42,0,0,3,3200000,FUGA,1,ARICA,13.395894292875187,14.978661680269907,0.0001238837961298702,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
832,833,386339,32.0,UNV,SOL,37,105.0,SANTIAGO,0,55745,0,72822,44,0,123,1,1600000,NO FUGA,0,SANTIAGO,12.864473089760285,14.285514812209815,0.047602531159717985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
833,834,216025,55.0,BAS,CAS,20,50.0,SAN ESTEBAN,0,74037,0,0,769,0,0,1,1500000,NO FUGA,0,SAN ESTEBAN,12.28315404979274,14.220976332738882,0.04946980342883595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
834,835,335700,29.0,TEC,CAS,52,67.0,VINA DEL MAR,0,502846,0,0,0,1972,0,0,2100000,NO FUGA,0,VINA DEL MAR,12.723976161813853,14.557448378884015,0.21482573726541554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
835,836,2005924,44.0,UNV,CAS,118,94.0,SANTIAGO,0,8278,0,17633,760,0,224,2,1300000,FUGA,1,SANTIAGO,14.511615858968584,14.077875591662238,0.0019154692372620869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
836,837,9980,34.0,TEC,SEP,72,504.0,EL SALVADOR,0,198207,0,82347,70,0,264,1,3500000,NO FUGA,0,EL SALVADOR,9.208438564686587,15.068273812173887,4.020741482965932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
837,838,362676,49.0,UNV,SOL,138,1.0,ARICA,590027,244452,0,122907,256,0,522,1,2700000,FUGA,1,ARICA,12.801267909971067,14.80876270134486,0.37741872714410185,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
838,839,275672,53.0,UNV,SOL,18,118.0,SANTIAGO,0,28810,0,184057,1137,0,0,2,3700000,FUGA,1,SANTIAGO,12.52697065968082,15.123843647884687,0.11090042825220864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
839,840,104089,50.0,MED,CAS,79,148.0,SAN FERNANDO,13680,217750,0,0,434,0,3,1,2700000,NO FUGA,0,SAN FERNANDO,11.553011188509513,14.80876270134486,0.31822767055116297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
840,841,97818,39.0,UNV,CAS,90,85.0,SANTIAGO,0,63379,0,695834,1186,0,200,3,6000000,NO FUGA,0,SANTIAGO,11.490874111182784,15.607270193858982,1.1108092872185371,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
841,842,483107,37.0,TEC,CAS,48,29.0,LA SERENA,0,91862,0,41179,0,2661,42,0,4800000,NO FUGA,0,LA SERENA,13.087995510123871,15.38412668421143,0.04014047169083217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
842,843,40163,50.0,MED,CAS,12,13.0,CALAMA,530229,0,0,0,88,0,0,1,1000000,NO FUGA,0,CALAMA,10.600726350999327,13.815511557963774,1.8863061595427206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
843,844,1921714,43.0,UNV,CAS,55,90.0,SANTIAGO,1046965,10646,0,833551,189,19482,3871,1,2000000,FUGA,1,SANTIAGO,14.468728574478856,14.508658238524095,0.14233610501577537,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
844,845,53712,55.0,UNV,CAS,55,90.0,SANTIAGO,0,12663,1326485,1376478,224,20307,1302,2,750000,FUGA,1,SANTIAGO,10.89141033686003,13.527829818844937,7.28078854419337,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
845,846,1159600,41.0,UNV,CAS,130,90.0,SANTIAGO,0,674818,0,66632,13,0,221,1,5200000,NO FUGA,0,SANTIAGO,13.9635865383956,15.46416937585933,0.0913720248361504,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
846,847,444026,39.0,MED,CAS,55,226.0,CONCEPCION,0,148018,0,555,164,11285,38,1,2500000,NO FUGA,0,CONCEPCION,13.003640650376271,14.731801689838349,0.051496662679341165,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
847,848,3496879,31.0,TEC,CAS,10,5.0,IQUIQUE,207415,388878,0,292549,516,34476,0,1,3400000,NO FUGA,0,IQUIQUE,15.067381700329484,15.039286283703994,0.03774120539241666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
848,849,632674,32.0,TEC,SOL,27,226.0,CONCEPCION,2112897,30422,0,0,407,3477,1500,3,2100000,FUGA,1,CONCEPCION,13.3577121411569,14.557448378884015,0.48517516807346955,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
849,850,202115,49.0,UNV,CAS,49,80.0,SANTIAGO,0,69813,0,0,46,0,0,1,1700000,FUGA,1,SANTIAGO,12.216597068986387,14.346139397261565,0.049377829453528935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
850,851,93593,54.0,UNV,SOL,27,226.0,CONCEPCION,376836,271436,0,0,277,6656,0,1,500000,FUGA,1,CONCEPCION,11.446721557846924,13.122365377402328,1.0000839501122643,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
851,852,773141,43.0,MED,CAS,24,88.0,SANTIAGO,1487105,4178,0,0,459,30262,0,1,4100000,NO FUGA,0,SANTIAGO,13.558218010569437,15.226497775576945,0.2812285025813994,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
852,853,98010,40.0,UNV,SEP,27,226.0,CONCEPCION,672,144554,0,242853,529,0,2045,2,2000000,FUGA,1,CONCEPCION,11.49283499625168,14.508658238524095,0.5694083694083694,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
853,854,6627448,38.0,TEC,VIU,80,115.0,SANTIAGO,0,281023,0,0,311,4202,145,1,2300000,NO FUGA,0,SANTIAGO,15.706730521906355,14.648420115681892,0.006157983327174243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
854,855,844010,47.0,UNV,SOL,138,1.0,ARICA,0,188077,1325576,291147,2,0,26571,1,5100000,FUGA,1,ARICA,13.645920806668519,15.444751293772967,0.3099783854964481,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
855,856,249374,45.0,UNV,CAS,54,93.0,SANTIAGO,0,146383,0,0,892,0,95,1,4000000,FUGA,1,SANTIAGO,12.426713066626265,15.201805169084134,0.08442339618404485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
856,857,403206,38.0,UNV,SOL,124,253.0,TEMUCO,0,20218,0,0,128,0,0,1,2500000,NO FUGA,0,TEMUCO,12.907205356699704,14.731801689838349,0.0072090055349233045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
857,858,3172052,40.0,MED,CAS,55,90.0,SANTIAGO,1200780,303342,0,130601,158,0,344,1,2800000,FUGA,1,SANTIAGO,14.969889570298422,14.845130332288226,0.07364435207421388,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
858,859,307188,52.0,MED,CAS,45,119.0,SANTIAGO,0,0,8695,0,3,0,0,1,8000000,NO FUGA,0,SANTIAGO,12.635218472322892,15.894952224644102,0.004045451924275316,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
859,860,45200,36.0,UNV,SOL,12,13.0,CALAMA,0,158622,0,314091,0,1058,255,0,2000000,NO FUGA,0,CALAMA,10.718874489469398,14.508658238524095,1.4981890012642225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
860,861,272709,55.0,TEC,CAS,27,226.0,CONCEPCION,246725,3357,0,174460,457,1275,298,1,1000000,FUGA,1,CONCEPCION,12.51616423849504,13.815511557963774,0.22345797168410284,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
861,862,439464,43.0,UNV,CAS,31,119.0,SANTIAGO,0,21886,0,805432,1657,0,1641,2,6500000,FUGA,1,SANTIAGO,12.993313356986315,15.687312888712007,0.27000976514247227,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
862,863,4735362,41.0,UNV,CAS,55,90.0,SANTIAGO,0,7168,0,945715,2776,231,0,2,8000000,FUGA,1,SANTIAGO,15.370568944810627,15.894952224644102,0.028837469478121658,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
863,864,18927,45.0,MED,CAS,57,112.0,SANTIAGO,0,322104,824494,479557,115,0,112,1,3500000,FUGA,1,SANTIAGO,9.848397586218168,15.068273812173887,12.275607786306788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
864,865,13266,48.0,TEC,SOL,40,67.0,VINA DEL MAR,80182,149801,0,0,144,0,0,1,1000000,NO FUGA,0,VINA DEL MAR,9.493035027916918,13.815511557963774,2.478171911007732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
865,866,1700415,61.0,TEC,CAS,24,124.0,CURACAVI,0,78686,0,0,56,0,14982,1,8000000,NO FUGA,0,CURACAVI,14.346383484973197,15.894952224644102,0.007874128206517653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
866,867,169496,52.0,UNV,CAS,27,226.0,CONCEPCION,0,30857,0,0,12,0,0,1,1400000,FUGA,1,CONCEPCION,12.040590506530966,14.151983508870947,0.026018313116533725,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
867,868,592820,51.0,UNV,CAS,138,1.0,ARICA,0,6545,0,0,258,0,0,1,2200000,FUGA,1,ARICA,13.292647777437775,14.603968372873895,0.0016396207955197194,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
868,869,656078,32.0,MED,CAS,27,226.0,CONCEPCION,0,364858,0,499241,368,0,434,2,3300000,FUGA,1,CONCEPCION,13.394036487504765,15.009433329466965,0.18832734609517246,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
869,870,536031,29.0,TEC,SOL,27,226.0,CONCEPCION,0,34842,0,45900,29,0,76,1,2000000,FUGA,1,CONCEPCION,13.191949139763413,14.508658238524095,0.02154672824093063,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
870,871,47366,40.0,UNV,CAS,55,90.0,SANTIAGO,0,55485,0,0,6,0,0,1,4100000,FUGA,1,SANTIAGO,10.765681062689998,15.226497775576945,0.1673653796273397,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
871,872,37803,40.0,UNV,CAS,55,90.0,SANTIAGO,869308,1109,0,0,1425,0,0,1,1500000,FUGA,1,SANTIAGO,10.540170196114946,14.220976332738882,3.2946856069624104,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
872,873,7925751,44.0,UNV,CAS,55,90.0,SANTIAGO,0,277699,0,0,168,0,0,1,2300000,FUGA,1,SANTIAGO,15.885627762815792,14.648420115681892,0.005008412271774444,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
873,874,64243,48.0,UNV,CAS,55,90.0,SANTIAGO,0,513517,0,2363911,9,0,11348,1,1800000,FUGA,1,SANTIAGO,11.070443613182787,14.403297778421795,6.42379269781477,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0
874,875,5171701,30.0,TEC,VIU,84,85.0,SANTIAGO,0,382153,0,0,131,0,0,1,1500000,NO FUGA,0,SANTIAGO,15.458712399271139,14.220976332738882,0.010559802830276317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
875,876,383562,55.0,TEC,CAS,45,84.0,SANTIAGO,0,388804,0,2342,149,0,3,1,1900000,FUGA,1,SANTIAGO,12.857259162699123,14.45736497045232,0.1457387779364409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
876,877,5412,51.0,TEC,SOL,23,164.0,CURICO,0,429933,0,0,0,3822,0,0,1900000,NO FUGA,0,CURICO,8.596558746796978,14.45736497045232,11.449582937387815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
877,878,310334,29.0,TEC,SOL,47,93.0,SANTIAGO,0,89131,0,0,825,0,520,2,1000000,NO FUGA,0,SANTIAGO,12.645407638145953,13.815511557963774,0.04164959596526875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
878,879,6934372,31.0,TEC,CAS,76,93.0,SANTIAGO,0,134170,0,0,29,0,0,1,1300000,NO FUGA,0,SANTIAGO,15.752001196684848,14.077875591662238,0.00276469571742453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
879,880,405498,48.0,MED,SEP,90,90.0,SANTIAGO,0,451900,0,32098,0,0,0,1,1800000,FUGA,1,SANTIAGO,12.91287368644332,14.403297778421795,0.17051308338318386,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
880,881,489071,50.0,MED,CAS,95,316.0,AYSEN,421873,0,0,0,0,0,0,0,1800000,NO FUGA,0,AYSEN,13.100264996882176,14.403297778421795,0.12322896733953614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
881,882,668028,35.0,TEC,CAS,16,89.0,SANTIAGO,0,52327,0,0,1,6867,71,1,3300000,NO FUGA,0,SANTIAGO,13.41208686475011,15.009433329466965,0.012674190731098526,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
882,883,9800,52.0,MED,CAS,55,90.0,SANTIAGO,0,15720,0,328369,277,0,29,3,2100000,FUGA,1,SANTIAGO,9.19023970026918,14.557448378884015,5.020349854227406,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
883,884,253567,52.0,UNV,SOL,138,1.0,ARICA,0,1850000,0,0,94,0,0,1,2600000,FUGA,1,ARICA,12.443387310618169,14.77102238760702,1.0423252462437373,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
884,885,422770,52.0,TEC,SOL,43,67.0,VINA DEL MAR,0,1221587,0,799580,11,23377,368,1,8000000,NO FUGA,0,VINA DEL MAR,12.954585940275747,15.894952224644102,0.6909951037206992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
